Log file open, 12/08/22 13:39:23
[2022.12.08-02.39.24:388][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.12.08-02.39.24:388][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.12.08-02.39.24:388][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.12.08-02.39.24:388][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.12.08-02.39.24:388][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.12.08-02.39.24:390][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.12.08-02.39.24:390][  0]LogTargetPlatformManager:   ADPCM
[2022.12.08-02.39.24:390][  0]LogTargetPlatformManager:   PCM
[2022.12.08-02.39.24:391][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.12.08-02.39.24:391][  0]LogTargetPlatformManager:   BINKA
[2022.12.08-02.39.24:394][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.12.08-02.39.24:394][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.12.08-02.39.24:394][  0]LogTargetPlatformManager:   OGG
[2022.12.08-02.39.24:395][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.12.08-02.39.24:395][  0]LogTargetPlatformManager:   OPUS
[2022.12.08-02.39.24:419][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   SF_METAL
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.12.08-02.39.24:422][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.12.08-02.39.24:426][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.12.08-02.39.24:426][  0]LogTargetPlatformManager:   VVM_1_0
[2022.12.08-02.39.24:426][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.12.08-02.39.24:426][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.12.08-02.39.24:426][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.12.08-02.39.24:426][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.12.08-02.39.24:426][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.12.08-02.39.24:426][  0]LogRendererCore: Ray tracing is enabled for the editor. Reason: r.RayTracing=1 and r.RayTracing.EnableInEditor=1.
[2022.12.08-02.39.24:428][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Github_Repos/Niagara_Laneway_Enviro/Niagara_Laneway/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.12.08-02.39.24:428][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.12.08-02.39.24:428][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Github_Repos/Niagara_Laneway_Enviro/Niagara_Laneway/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.08-02.39.24:428][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.12.08-02.39.24:446][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.12.08-02.39.24:446][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.12.08-02.39.24:446][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.12.08-02.39.24:450][  0]LogDerivedDataCache: Speed tests for C:/Users/marcu/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.00 seconds
[2022.12.08-02.39.24:450][  0]LogDerivedDataCache: Display: Performance to C:/Users/marcu/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.02ms. RandomReadSpeed=2143.62MBs, RandomWriteSpeed=265.55MBs. Assigned SpeedClass 'Local'
[2022.12.08-02.39.24:451][  0]LogDerivedDataCache: Using Local data cache path C:/Users/marcu/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.12.08-02.39.24:451][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.12.08-02.39.24:451][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.12.08-02.39.24:451][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.12.08-02.39.24:451][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.12.08-02.39.24:451][  0]LogShaderCompilers: Guid format shader working directory is -24 characters bigger than the processId version (../../../../../../Github_Repos/Niagara_Laneway_Enviro/Niagara_Laneway/Intermediate/Shaders/WorkingDirectory/17748/).
[2022.12.08-02.39.24:451][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/marcu/AppData/Local/Temp/UnrealShaderWorkingDir/412D7D26418D833AE6D818B0401990E9/'.
[2022.12.08-02.39.24:451][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.12.08-02.39.24:451][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2022.12.08-02.39.25:122][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Github_Repos/Niagara_Laneway_Enviro/Niagara_Laneway/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.12.08-02.39.25:123][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.08-02.39.25:188][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: ---
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: ---
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.12.08-02.39.25:306][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.12.08-02.39.25:392][  0]LogSlate: Using FreeType 2.10.0
[2022.12.08-02.39.25:393][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.12.08-02.39.25:416][  0]LogAssetRegistry: FAssetRegistry took 0.0081 seconds to start up
[2022.12.08-02.39.25:419][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.12.08-02.39.25:555][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.12.08-02.39.25:793][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: Available device profiles:
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD3600][00000641E47E1800 52] GlobalDefaults, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5200][00000641E57C7800 52] Windows, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5400][00000641E57C5000 52] WindowsEditor, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD1C00][00000641E45C2800 52] WindowsServer, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD4600][00000641E27E0000 52] WindowsClient, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5000][00000641E27E7800 52] IOS, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5800][00000641E47DC800 52] iPadAir2, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD3200][00000641E27E5000 52] IPadPro, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD4C00][00000641E57C0000 52] iPadAir3, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5600][00000641F03C0000 52] iPadAir4, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD3400][00000641F03C5000 52] iPadAir5, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5C00][00000641F03C7800 52] iPadMini4, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD4E00][00000641F03CA000 52] iPadMini5, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD3A00][00000641F03CC800 52] iPadMini6, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7E00][00000641F03D2800 52] iPhone6S, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7A00][00000641F03D0000 52] iPhone7, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7800][00000641F03D5000 52] iPodTouch7, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD3C00][00000641F03DA000 52] iPhone6SPlus, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD3000][00000641F03DC800 52] iPhone7Plus, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD4800][00000641DBBF5000 52] iPhoneSE, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD4200][00000641F03D7800 52] iPhone8, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5E00][00000641F0430000 52] iPhone8Plus, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6600][00000641F0435000 52] iPhoneX, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6000][00000641F0437800 52] iPhoneXS, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6800][00000641F043A000 52] iPhoneXSMax, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7000][00000641F043C800 52] iPhoneXR, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6C00][00000641F03C2800 52] iPhone11, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6200][00000641F0440000 52] iPhone11Pro, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD5A00][00000641F0445000 52] iPhone11ProMax, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD4400][00000641F0447800 52] iPhoneSE2, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD3800][00000641F044A000 52] iPhone12Mini, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD2400][00000641F044C800 52] iPhone12, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8000][00000641F0432800 52] iPhone12Pro, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6A00][00000641F0450000 52] iPhone12ProMax, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8200][00000641F0455000 52] iPhone13Mini, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8A00][00000641F0457800 52] iPhone13, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7C00][00000641F045A000 52] iPhone13Pro, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6E00][00000641F045C800 52] iPhone13ProMax, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD4A00][00000641F0442800 52] iPhoneSE3, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7400][00000641F0460000 52] iPhone14, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9000][00000641F0465000 52] iPhone14Plus, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8600][00000641F0467800 52] iPhone14Pro, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9200][00000641F046A000 52] iPhone14ProMax, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9A00][00000641F046C800 52] iPadPro105, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7600][00000641F0452800 52] iPadPro129, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8C00][00000641F0470000 52] iPadPro97, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD7200][00000641F0475000 52] iPadPro2_129, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8400][00000641F0477800 52] iPad5, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDA000][00000641F047A000 52] iPad6, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9600][00000641F047C800 52] iPad7, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDA200][00000641F0462800 52] iPad8, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDAA00][00000641F0490000 52] iPad9, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8E00][00000641F0495000 52] iPad10, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9C00][00000641F0497800 52] iPadPro11, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD8800][00000641F049A000 52] iPadPro2_11, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9400][00000641F049C800 52] iPadPro3_11, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDB000][00000641F0472800 52] iPadPro4_11, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDA600][00000641F04A0000 52] iPadPro3_129, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDB200][00000641F04A5000 52] iPadPro4_129, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDBA00][00000641F04A7800 52] iPadPro5_129, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9E00][00000641F04AA000 52] iPadPro6_129, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDAC00][00000641F04AC800 52] AppleTV, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD9800][00000641F0492800 52] AppleTV4K, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDA400][00000641F04B0000 52] AppleTV2_4K, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDC000][00000641F04B5000 52] TVOS, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDD200][00000641F04BA000 52] Mac, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDD400][00000641F04B7800 52] MacEditor, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDBC00][00000641F04BC800 52] MacClient, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDC200][00000641F04A2800 52] MacServer, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDDE00][00000641F04C2800 52] Linux, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDA800][00000641F04C0000 52] LinuxEditor, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDBE00][00000641F04C7800 52] LinuxArm64Editor, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDB400][00000641F04CA000 52] LinuxArm64, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFD6400][00000641F04CC800 52] LinuxClient, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDCC00][00000641F04B2800 52] LinuxArm64Client, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDD800][00000641F04D0000 52] LinuxServer, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDDC00][00000641F04D5000 52] LinuxArm64Server, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDC400][00000641F04D7800 52] Android, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDC800][00000641F04DA000 52] Android_Preview_OpenGL, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDDA00][00000641F04DC800 52] Android_Preview_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDE000][00000641F04C5000 52] Android_Low, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDAE00][00000641F04E0000 52] Android_Mid, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDE200][00000641F04E5000 52] Android_High, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDEA00][00000641F04E7800 52] Android_Default, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDCE00][00000641F04EA000 52] Android_Adreno4xx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDC600][00000641F04EC800 52] Android_Adreno5xx_Low, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDD000][00000641F04D2800 52] Android_Adreno5xx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDCA00][00000641F04F0000 52] Android_Adreno6xx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDF000][00000641F04F5000 52] Android_Adreno6xx_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDE600][00000641F04F7800 52] Android_Adreno7xx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDF200][00000641F04FA000 52] Android_Adreno7xx_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDFA00][00000641F04FC800 52] Android_Mali_T6xx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDB600][00000641F04E2800 52] Android_Mali_T7xx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDEC00][00000641F0500000 52] Android_Mali_T8xx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDB800][00000641F0505000 52] Android_Mali_G71, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EFFDE400][00000641F0507800 52] Android_Mali_G72, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641EF91FE00][00000641F050A000 52] Android_Mali_G72_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641E27D0800][00000641F050C800 52] Android_Mali_G76, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510000][00000641F04F2800 52] Android_Mali_G76_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0511200][00000641F0520000 52] Android_Mali_G77, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510A00][00000641F0525000 52] Android_Mali_G77_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510E00][00000641F0527800 52] Android_Mali_G78, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510C00][00000641F052A000 52] Android_Mali_G78_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510400][00000641F052C800 52] Android_Mali_G710, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510800][00000641F0502800 52] Android_Mali_G710_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0511000][00000641F0530000 52] Android_Xclipse_920, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0512000][00000641F0535000 52] Android_Xclipse_920_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510600][00000641F0537800 52] Android_Vulkan_SM5, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0512200][00000641F053A000 52] Android_PowerVR_G6xxx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0512A00][00000641F053C800 52] Android_PowerVR_GT7xxx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0511E00][00000641F0522800 52] Android_PowerVR_GE8xxx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0511400][00000641F0540000 52] Android_PowerVR_GM9xxx, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0512C00][00000641F0545000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0512800][00000641F0547800 52] Android_TegraK1, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0513200][00000641F054A000 52] Android_Unknown_Vulkan, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0513A00][00000641F054C800 52] Oculus_Quest, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0510200][00000641F0532800 52] Oculus_Quest2, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: 	[00000641F0512600][00000641F0550000 52] HoloLens, 
[2022.12.08-02.39.25:793][  0]LogDeviceProfileManager: Active device profile: [00000641EFFD5400][00000641E57C5000 52] WindowsEditor
[2022.12.08-02.39.25:793][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.08-02.39.25:793][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Github_Repos/Niagara_Laneway_Enviro/Niagara_Laneway/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.08-02.39.25:793][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.08-02.39.25:793][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Github_Repos/Niagara_Laneway_Enviro/Niagara_Laneway/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.08-02.39.25:793][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.12.08-02.39.25:794][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2022.12.08-02.39.25:795][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.08-02.39.25:795][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.08-02.39.25:795][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2022.12.08-02.39.25:795][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
